date,name,size,type,price
2015-05-26,veggie_veg,M,veggie,16.0
2015-10-02,veggie_veg,L,veggie,20.25
2015-05-20,veggie_veg,M,veggie,16.0
2015-03-10,veggie_veg,S,veggie,12.0
2015-03-09,veggie_veg,L,veggie,20.25
2015-11-19,veggie_veg,M,veggie,16.0
2015-05-24,veggie_veg,M,veggie,16.0
2015-11-20,veggie_veg,S,veggie,12.0
2015-10-03,veggie_veg,L,veggie,20.25
2015-05-23,veggie_veg,M,veggie,16.0
2015-03-10,veggie_veg,M,veggie,16.0
2015-11-20,veggie_veg,S,veggie,12.0
2015-05-23,veggie_veg,L,veggie,20.25
2015-05-23,veggie_veg,M,veggie,16.0
2015-11-21,veggie_veg,M,veggie,16.0
2015-01-31,veggie_veg,M,veggie,16.0
2015-11-21,veggie_veg,S,veggie,12.0
2015-03-10,veggie_veg,S,veggie,12.0
2015-11-21,veggie_veg,S,veggie,12.0
2015-03-09,veggie_veg,L,veggie,20.25
2015-03-10,veggie_veg,M,veggie,16.0
2015-05-22,veggie_veg,L,veggie,20.25
2015-05-24,veggie_veg,S,veggie,12.0
2015-01-16,veggie_veg,M,veggie,16.0
2015-05-22,veggie_veg,S,veggie,12.0
2015-05-24,veggie_veg,S,veggie,12.0
2015-01-30,veggie_veg,S,veggie,12.0
2015-05-24,veggie_veg,S,veggie,12.0
2015-01-16,veggie_veg,L,veggie,20.25
2015-10-03,veggie_veg,M,veggie,16.0
2015-12-20,veggie_veg,S,veggie,12.0
2015-05-26,veggie_veg,S,veggie,12.0
2015-01-16,veggie_veg,S,veggie,12.0
2015-03-11,veggie_veg,L,veggie,20.25
2015-01-15,veggie_veg,M,veggie,16.0
2015-03-08,veggie_veg,S,veggie,12.0
2015-05-29,veggie_veg,M,veggie,16.0
2015-01-15,veggie_veg,M,veggie,16.0
2015-10-01,veggie_veg,L,veggie,20.25
2015-10-01,veggie_veg,L,veggie,20.25
2015-05-18,veggie_veg,M,veggie,16.0
2015-05-29,veggie_veg,M,veggie,16.0
2015-05-18,veggie_veg,L,veggie,20.25
2015-09-30,veggie_veg,M,veggie,16.0
2015-05-18,veggie_veg,S,veggie,12.0
2015-05-29,veggie_veg,M,veggie,16.0
2015-09-30,veggie_veg,S,veggie,12.0
2015-10-06,veggie_veg,S,veggie,12.0
2015-05-29,veggie_veg,M,veggie,16.0
2015-11-20,veggie_veg,M,veggie,16.0
2015-03-11,veggie_veg,S,veggie,12.0
2015-11-20,veggie_veg,S,veggie,12.0
2015-03-08,veggie_veg,L,veggie,20.25
2015-11-20,veggie_veg,S,veggie,12.0
2015-01-15,veggie_veg,M,veggie,16.0
2015-09-30,veggie_veg,L,veggie,20.25
2015-03-08,veggie_veg,M,veggie,16.0
2015-01-31,veggie_veg,M,veggie,16.0
2015-03-11,veggie_veg,S,veggie,12.0
2015-03-11,veggie_veg,S,veggie,12.0
2015-05-18,veggie_veg,S,veggie,12.0
2015-01-31,veggie_veg,M,veggie,16.0
2015-10-07,veggie_veg,L,veggie,20.25
2015-01-16,veggie_veg,M,veggie,16.0
2015-05-20,veggie_veg,S,veggie,12.0
2015-10-06,veggie_veg,M,veggie,16.0
2015-05-27,veggie_veg,M,veggie,16.0
2015-05-20,veggie_veg,S,veggie,12.0
2015-05-19,veggie_veg,L,veggie,20.25
2015-05-19,veggie_veg,L,veggie,20.25
2015-10-07,veggie_veg,M,veggie,16.0
2015-01-15,veggie_veg,M,veggie,16.0
2015-05-27,veggie_veg,M,veggie,16.0
2015-10-07,veggie_veg,S,veggie,12.0
2015-10-07,veggie_veg,S,veggie,12.0
2015-03-11,veggie_veg,L,veggie,20.25
2015-05-19,veggie_veg,M,veggie,16.0
2015-01-31,veggie_veg,L,veggie,20.25
2015-05-28,veggie_veg,L,veggie,20.25
2015-11-21,veggie_veg,L,veggie,20.25
2015-05-28,veggie_veg,S,veggie,12.0
2015-05-19,veggie_veg,S,veggie,12.0
2015-05-19,veggie_veg,L,veggie,20.25
2015-11-22,veggie_veg,S,veggie,12.0
2015-03-11,veggie_veg,L,veggie,20.25
2015-05-18,veggie_veg,M,veggie,16.0
2015-11-19,veggie_veg,L,veggie,20.25
2015-03-13,veggie_veg,L,veggie,20.25
2015-05-06,veggie_veg,S,veggie,12.0
2015-06-14,veggie_veg,L,veggie,20.25
2015-06-13,veggie_veg,S,veggie,12.0
2015-12-22,veggie_veg,S,veggie,12.0
2015-06-13,veggie_veg,M,veggie,16.0
2015-11-18,veggie_veg,S,veggie,12.0
2015-10-15,veggie_veg,M,veggie,16.0
2015-06-14,veggie_veg,L,veggie,20.25
2015-06-14,veggie_veg,L,veggie,20.25
2015-05-08,veggie_veg,M,veggie,16.0
2015-11-26,veggie_veg,L,veggie,20.25
2015-06-14,veggie_veg,S,veggie,12.0
2015-05-08,veggie_veg,S,veggie,12.0
2015-03-02,veggie_veg,M,veggie,16.0
2015-06-13,veggie_veg,M,veggie,16.0
2015-03-02,veggie_veg,S,veggie,12.0
2015-11-26,veggie_veg,M,veggie,16.0
2015-11-26,veggie_veg,M,veggie,16.0
2015-05-08,veggie_veg,M,veggie,16.0
2015-05-08,veggie_veg,S,veggie,12.0
2015-10-15,veggie_veg,L,veggie,20.25
2015-06-14,veggie_veg,S,veggie,12.0
2015-10-15,veggie_veg,L,veggie,20.25
2015-03-01,veggie_veg,L,veggie,20.25
2015-09-18,veggie_veg,L,veggie,20.25
2015-09-18,veggie_veg,S,veggie,12.0
2015-09-19,veggie_veg,M,veggie,16.0
2015-06-13,veggie_veg,S,veggie,12.0
2015-09-18,veggie_veg,L,veggie,20.25
2015-05-09,veggie_veg,S,veggie,12.0
2015-10-14,veggie_veg,S,veggie,12.0
2015-12-18,veggie_veg,L,veggie,20.25
2015-06-11,veggie_veg,M,veggie,16.0
2015-09-20,veggie_veg,L,veggie,20.25
2015-09-20,veggie_veg,S,veggie,12.0
2015-05-09,veggie_veg,M,veggie,16.0
2015-11-25,veggie_veg,L,veggie,20.25
2015-06-12,veggie_veg,M,veggie,16.0
2015-06-12,veggie_veg,S,veggie,12.0
2015-05-09,veggie_veg,M,veggie,16.0
2015-06-12,veggie_veg,M,veggie,16.0
2015-06-12,veggie_veg,S,veggie,12.0
2015-10-15,veggie_veg,L,veggie,20.25
2015-03-02,veggie_veg,M,veggie,16.0
2015-12-18,veggie_veg,M,veggie,16.0
2015-09-19,veggie_veg,M,veggie,16.0
2015-06-13,veggie_veg,L,veggie,20.25
2015-10-15,veggie_veg,M,veggie,16.0
2015-01-29,veggie_veg,S,veggie,12.0
2015-03-02,veggie_veg,L,veggie,20.25
2015-03-15,veggie_veg,L,veggie,20.25
2015-06-13,veggie_veg,L,veggie,20.25
2015-03-02,veggie_veg,S,veggie,12.0
2015-05-08,veggie_veg,L,veggie,20.25
2015-10-15,veggie_veg,L,veggie,20.25
2015-06-15,veggie_veg,L,veggie,20.25
2015-11-24,veggie_veg,M,veggie,16.0
2015-11-26,veggie_veg,S,veggie,12.0
2015-09-17,veggie_veg,S,veggie,12.0
2015-03-01,veggie_veg,L,veggie,20.25
2015-05-06,veggie_veg,M,veggie,16.0
2015-11-26,veggie_veg,M,veggie,16.0
2015-03-01,veggie_veg,S,veggie,12.0
2015-03-01,veggie_veg,L,veggie,20.25
2015-02-28,veggie_veg,M,veggie,16.0
2015-05-06,veggie_veg,S,veggie,12.0
2015-01-19,veggie_veg,L,veggie,20.25
2015-09-17,veggie_veg,M,veggie,16.0
2015-06-17,veggie_veg,S,veggie,12.0
2015-02-28,veggie_veg,M,veggie,16.0
2015-09-17,veggie_veg,L,veggie,20.25
2015-12-23,veggie_veg,M,veggie,16.0
2015-09-17,veggie_veg,M,veggie,16.0
2015-02-28,veggie_veg,M,veggie,16.0
2015-05-06,veggie_veg,L,veggie,20.25
2015-01-11,veggie_veg,M,veggie,16.0
2015-01-11,veggie_veg,L,veggie,20.25
2015-02-28,veggie_veg,L,veggie,20.25
2015-06-17,veggie_veg,M,veggie,16.0
2015-11-17,veggie_veg,M,veggie,16.0
2015-03-16,veggie_veg,M,veggie,16.0
2015-05-06,veggie_veg,M,veggie,16.0
2015-05-06,veggie_veg,M,veggie,16.0
2015-03-01,veggie_veg,M,veggie,16.0
2015-05-07,veggie_veg,S,veggie,12.0
2015-09-18,veggie_veg,S,veggie,12.0
2015-03-15,veggie_veg,M,veggie,16.0
2015-10-15,veggie_veg,S,veggie,12.0
2015-09-18,veggie_veg,S,veggie,12.0
2015-09-18,veggie_veg,M,veggie,16.0
2015-03-15,veggie_veg,L,veggie,20.25
2015-06-15,veggie_veg,S,veggie,12.0
2015-06-15,veggie_veg,M,veggie,16.0
2015-06-15,veggie_veg,M,veggie,16.0
2015-10-15,veggie_veg,M,veggie,16.0
2015-10-15,veggie_veg,M,veggie,16.0
2015-11-26,veggie_veg,S,veggie,12.0
2015-03-16,veggie_veg,M,veggie,16.0
2015-06-16,veggie_veg,S,veggie,12.0
2015-01-11,veggie_veg,M,veggie,16.0
2015-01-29,veggie_veg,S,veggie,12.0
2015-09-18,veggie_veg,S,veggie,12.0
2015-10-15,veggie_veg,L,veggie,20.25
2015-03-16,veggie_veg,M,veggie,16.0
2015-03-01,veggie_veg,S,veggie,12.0
2015-10-15,veggie_veg,M,veggie,16.0
2015-12-22,veggie_veg,M,veggie,16.0
2015-06-16,veggie_veg,L,veggie,20.25
2015-06-16,veggie_veg,S,veggie,12.0
2015-10-15,veggie_veg,S,veggie,12.0
2015-05-09,veggie_veg,S,veggie,12.0
2015-11-25,veggie_veg,L,veggie,20.25
2015-03-15,veggie_veg,S,veggie,12.0
2015-06-07,veggie_veg,S,veggie,12.0
2015-06-06,veggie_veg,M,veggie,16.0
2015-09-26,veggie_veg,L,veggie,20.25
2015-06-06,veggie_veg,S,veggie,12.0
2015-09-23,veggie_veg,M,veggie,16.0
2015-10-11,veggie_veg,M,veggie,16.0
2015-09-23,veggie_veg,M,veggie,16.0
2015-03-05,veggie_veg,S,veggie,12.0
2015-09-23,veggie_veg,L,veggie,20.25
2015-03-13,veggie_veg,M,veggie,16.0
2015-05-13,veggie_veg,L,veggie,20.25
2015-05-13,veggie_veg,M,veggie,16.0
2015-11-24,veggie_veg,L,veggie,20.25
2015-11-18,veggie_veg,L,veggie,20.25
2015-06-07,veggie_veg,M,veggie,16.0
2015-11-18,veggie_veg,S,veggie,12.0
2015-05-12,veggie_veg,M,veggie,16.0
2015-05-12,veggie_veg,M,veggie,16.0
2015-01-31,veggie_veg,M,veggie,16.0
2015-03-04,veggie_veg,L,veggie,20.25
2015-06-08,veggie_veg,M,veggie,16.0
2015-03-04,veggie_veg,M,veggie,16.0
2015-09-22,veggie_veg,L,veggie,20.25
2015-01-13,veggie_veg,M,veggie,16.0
2015-05-12,veggie_veg,S,veggie,12.0
2015-06-06,veggie_veg,L,veggie,20.25
2015-06-06,veggie_veg,M,veggie,16.0
2015-01-18,veggie_veg,M,veggie,16.0
2015-05-14,veggie_veg,L,veggie,20.25
2015-12-12,veggie_veg,M,veggie,16.0
2015-06-05,veggie_veg,M,veggie,16.0
2015-10-10,veggie_veg,S,veggie,12.0
2015-10-10,veggie_veg,S,veggie,12.0
2015-01-31,veggie_veg,L,veggie,20.25
2015-11-24,veggie_veg,M,veggie,16.0
2015-10-10,veggie_veg,S,veggie,12.0
2015-09-26,veggie_veg,M,veggie,16.0
2015-06-05,veggie_veg,L,veggie,20.25
2015-06-05,veggie_veg,S,veggie,12.0
2015-01-13,veggie_veg,M,veggie,16.0
2015-01-13,veggie_veg,L,veggie,20.25
2015-03-05,veggie_veg,M,veggie,16.0
2015-06-05,veggie_veg,M,veggie,16.0
2015-05-14,veggie_veg,S,veggie,12.0
2015-05-13,veggie_veg,S,veggie,12.0
2015-06-05,veggie_veg,M,veggie,16.0
2015-10-11,veggie_veg,M,veggie,16.0
2015-01-17,veggie_veg,L,veggie,20.25
2015-06-05,veggie_veg,L,veggie,20.25
2015-12-11,veggie_veg,M,veggie,16.0
2015-03-05,veggie_veg,M,veggie,16.0
2015-11-19,veggie_veg,L,veggie,20.25
2015-11-18,veggie_veg,S,veggie,12.0
2015-01-13,veggie_veg,S,veggie,12.0
2015-12-19,veggie_veg,L,veggie,20.25
2015-05-12,veggie_veg,M,veggie,16.0
2015-03-03,veggie_veg,S,veggie,12.0
2015-03-03,veggie_veg,M,veggie,16.0
2015-10-14,veggie_veg,L,veggie,20.25
2015-09-22,veggie_veg,M,veggie,16.0
2015-05-10,veggie_veg,S,veggie,12.0
2015-01-12,veggie_veg,S,veggie,12.0
2015-09-21,veggie_veg,M,veggie,16.0
2015-12-19,veggie_veg,S,veggie,12.0
2015-06-10,veggie_veg,S,veggie,12.0
2015-11-18,veggie_veg,L,veggie,20.25
2015-06-10,veggie_veg,L,veggie,20.25
2015-10-14,veggie_veg,S,veggie,12.0
2015-03-03,veggie_veg,M,veggie,16.0
2015-03-04,veggie_veg,M,veggie,16.0
2015-01-12,veggie_veg,S,veggie,12.0
2015-06-10,veggie_veg,M,veggie,16.0
2015-06-11,veggie_veg,L,veggie,20.25
2015-06-11,veggie_veg,M,veggie,16.0
2015-06-11,veggie_veg,M,veggie,16.0
2015-03-14,veggie_veg,S,veggie,12.0
2015-11-18,veggie_veg,L,veggie,20.25
2015-06-11,veggie_veg,M,veggie,16.0
2015-05-09,veggie_veg,M,veggie,16.0
2015-06-11,veggie_veg,S,veggie,12.0
2015-05-09,veggie_veg,L,veggie,20.25
2015-06-09,veggie_veg,S,veggie,12.0
2015-06-09,veggie_veg,L,veggie,20.25
2015-05-10,veggie_veg,M,veggie,16.0
2015-10-14,veggie_veg,S,veggie,12.0
2015-06-08,veggie_veg,L,veggie,20.25
2015-10-13,veggie_veg,M,veggie,16.0
2015-05-12,veggie_veg,M,veggie,16.0
2015-11-18,veggie_veg,S,veggie,12.0
2015-06-08,veggie_veg,M,veggie,16.0
2015-01-13,veggie_veg,M,veggie,16.0
2015-05-11,veggie_veg,M,veggie,16.0
2015-03-14,veggie_veg,L,veggie,20.25
2015-11-25,veggie_veg,S,veggie,12.0
2015-01-13,veggie_veg,M,veggie,16.0
2015-06-09,veggie_veg,L,veggie,20.25
2015-09-22,veggie_veg,M,veggie,16.0
2015-11-25,veggie_veg,M,veggie,16.0
2015-03-14,veggie_veg,S,veggie,12.0
2015-03-14,veggie_veg,M,veggie,16.0
2015-06-09,veggie_veg,L,veggie,20.25
2015-01-18,veggie_veg,L,veggie,20.25
2015-03-14,veggie_veg,L,veggie,20.25
2015-06-09,veggie_veg,S,veggie,12.0
2015-05-10,veggie_veg,L,veggie,20.25
2015-03-03,veggie_veg,L,veggie,20.25
2015-11-25,veggie_veg,S,veggie,12.0
2015-06-09,veggie_veg,S,veggie,12.0
2015-07-10,veggie_veg,M,veggie,16.0
2015-07-04,veggie_veg,M,veggie,16.0
2015-09-04,veggie_veg,S,veggie,12.0
2015-11-03,veggie_veg,L,veggie,20.25
2015-01-03,veggie_veg,M,veggie,16.0
2015-07-28,veggie_veg,M,veggie,16.0
2015-07-28,veggie_veg,M,veggie,16.0
2015-12-15,veggie_veg,S,veggie,12.0
2015-12-14,veggie_veg,S,veggie,12.0
2015-11-10,veggie_veg,L,veggie,20.25
2015-04-09,veggie_veg,S,veggie,12.0
2015-12-05,veggie_veg,M,veggie,16.0
2015-11-10,veggie_veg,L,veggie,20.25
2015-11-03,veggie_veg,L,veggie,20.25
2015-04-08,veggie_veg,L,veggie,20.25
2015-07-29,veggie_veg,L,veggie,20.25
2015-01-24,veggie_veg,L,veggie,20.25
2015-12-05,veggie_veg,L,veggie,20.25
2015-07-29,veggie_veg,M,veggie,16.0
2015-08-22,veggie_veg,M,veggie,16.0
2015-02-11,veggie_veg,M,veggie,16.0
2015-12-05,veggie_veg,S,veggie,12.0
2015-03-27,veggie_veg,S,veggie,12.0
2015-03-27,veggie_veg,S,veggie,12.0
2015-03-27,veggie_veg,S,veggie,12.0
2015-03-27,veggie_veg,M,veggie,16.0
2015-02-12,veggie_veg,L,veggie,20.25
2015-08-23,veggie_veg,S,veggie,12.0
2015-07-27,veggie_veg,M,veggie,16.0
2015-07-27,veggie_veg,L,veggie,20.25
2015-02-13,veggie_veg,S,veggie,12.0
2015-02-03,veggie_veg,S,veggie,12.0
2015-07-26,veggie_veg,M,veggie,16.0
2015-07-27,veggie_veg,M,veggie,16.0
2015-02-04,veggie_veg,M,veggie,16.0
2015-11-10,veggie_veg,M,veggie,16.0
2015-03-27,veggie_veg,L,veggie,20.25
2015-12-04,veggie_veg,M,veggie,16.0
2015-12-30,veggie_veg,S,veggie,12.0
2015-01-03,veggie_veg,S,veggie,12.0
2015-07-27,veggie_veg,M,veggie,16.0
2015-07-27,veggie_veg,L,veggie,20.25
2015-04-10,veggie_veg,M,veggie,16.0
2015-02-12,veggie_veg,S,veggie,12.0
2015-04-10,veggie_veg,M,veggie,16.0
2015-01-03,veggie_veg,L,veggie,20.25
2015-12-30,veggie_veg,M,veggie,16.0
2015-03-27,veggie_veg,S,veggie,12.0
2015-02-12,veggie_veg,M,veggie,16.0
2015-08-23,veggie_veg,M,veggie,16.0
2015-04-09,veggie_veg,L,veggie,20.25
2015-04-08,veggie_veg,S,veggie,12.0
2015-01-24,veggie_veg,M,veggie,16.0
2015-02-14,veggie_veg,M,veggie,16.0
2015-08-21,veggie_veg,M,veggie,16.0
2015-07-30,veggie_veg,M,veggie,16.0
2015-04-07,veggie_veg,M,veggie,16.0
2015-08-21,veggie_veg,M,veggie,16.0
2015-07-30,veggie_veg,M,veggie,16.0
2015-01-02,veggie_veg,L,veggie,20.25
2015-08-21,veggie_veg,M,veggie,16.0
2015-04-07,veggie_veg,S,veggie,12.0
2015-04-07,veggie_veg,M,veggie,16.0
2015-07-31,veggie_veg,M,veggie,16.0
2015-07-31,veggie_veg,S,veggie,12.0
2015-07-31,veggie_veg,S,veggie,12.0
2015-11-03,veggie_veg,L,veggie,20.25
2015-02-11,veggie_veg,L,veggie,20.25
2015-07-31,veggie_veg,S,veggie,12.0
2015-04-06,veggie_veg,S,veggie,12.0
2015-11-04,veggie_veg,L,veggie,20.25
2015-12-05,veggie_veg,L,veggie,20.25
2015-07-31,veggie_veg,M,veggie,16.0
2015-01-02,veggie_veg,L,veggie,20.25
2015-01-24,veggie_veg,S,veggie,12.0
2015-04-06,veggie_veg,M,veggie,16.0
2015-11-09,veggie_veg,L,veggie,20.25
2015-07-30,veggie_veg,S,veggie,12.0
2015-03-28,veggie_veg,M,veggie,16.0
2015-01-03,veggie_veg,M,veggie,16.0
2015-12-05,veggie_veg,S,veggie,12.0
2015-02-11,veggie_veg,M,veggie,16.0
2015-11-10,veggie_veg,L,veggie,20.25
2015-07-29,veggie_veg,M,veggie,16.0
2015-08-22,veggie_veg,M,veggie,16.0
2015-07-30,veggie_veg,M,veggie,16.0
2015-07-30,veggie_veg,L,veggie,20.25
2015-01-24,veggie_veg,S,veggie,12.0
2015-08-22,veggie_veg,M,veggie,16.0
2015-08-22,veggie_veg,S,veggie,12.0
2015-08-22,veggie_veg,M,veggie,16.0
2015-07-30,veggie_veg,M,veggie,16.0
2015-07-30,veggie_veg,M,veggie,16.0
2015-01-03,veggie_veg,L,veggie,20.25
2015-08-22,veggie_veg,M,veggie,16.0
2015-01-03,veggie_veg,M,veggie,16.0
2015-02-11,veggie_veg,L,veggie,20.25
2015-04-07,veggie_veg,L,veggie,20.25
2015-03-28,veggie_veg,S,veggie,12.0
2015-02-11,veggie_veg,M,veggie,16.0
2015-12-31,veggie_veg,L,veggie,20.25
2015-07-30,veggie_veg,S,veggie,12.0
2015-03-27,veggie_veg,M,veggie,16.0
2015-08-24,veggie_veg,M,veggie,16.0
2015-12-04,veggie_veg,S,veggie,12.0
2015-07-24,veggie_veg,S,veggie,12.0
2015-02-14,veggie_veg,S,veggie,12.0
2015-03-25,veggie_veg,S,veggie,12.0
2015-04-12,veggie_veg,S,veggie,12.0
2015-04-12,veggie_veg,M,veggie,16.0
2015-08-26,veggie_veg,M,veggie,16.0
2015-07-23,veggie_veg,S,veggie,12.0
2015-11-01,veggie_veg,S,veggie,12.0
2015-12-29,veggie_veg,L,veggie,20.25
2015-11-01,veggie_veg,M,veggie,16.0
2015-07-24,veggie_veg,S,veggie,12.0
2015-07-24,veggie_veg,S,veggie,12.0
2015-01-27,veggie_veg,L,veggie,20.25
2015-02-14,veggie_veg,M,veggie,16.0
2015-07-24,veggie_veg,L,veggie,20.25
2015-02-14,veggie_veg,S,veggie,12.0
2015-02-14,veggie_veg,M,veggie,16.0
2015-02-14,veggie_veg,M,veggie,16.0
2015-08-26,veggie_veg,M,veggie,16.0
2015-07-24,veggie_veg,S,veggie,12.0
2015-07-24,veggie_veg,S,veggie,12.0
2015-12-09,veggie_veg,S,veggie,12.0
2015-03-26,veggie_veg,S,veggie,12.0
2015-04-12,veggie_veg,M,veggie,16.0
2015-07-23,veggie_veg,L,veggie,20.25
2015-07-23,veggie_veg,L,veggie,20.25
2015-03-25,veggie_veg,L,veggie,20.25
2015-07-22,veggie_veg,M,veggie,16.0
2015-08-27,veggie_veg,L,veggie,20.25
2015-07-22,veggie_veg,M,veggie,16.0
2015-07-22,veggie_veg,M,veggie,16.0
2015-04-13,veggie_veg,M,veggie,16.0
2015-07-22,veggie_veg,M,veggie,16.0
2015-07-22,veggie_veg,M,veggie,16.0
2015-03-24,veggie_veg,M,veggie,16.0
2015-04-13,veggie_veg,L,veggie,20.25
2015-01-23,veggie_veg,S,veggie,12.0
2015-04-13,veggie_veg,M,veggie,16.0
2015-01-04,veggie_veg,M,veggie,16.0
2015-02-03,veggie_veg,M,veggie,16.0
2015-02-14,veggie_veg,S,veggie,12.0
2015-11-12,veggie_veg,M,veggie,16.0
2015-07-23,veggie_veg,M,veggie,16.0
2015-08-27,veggie_veg,L,veggie,20.25
2015-08-26,veggie_veg,S,veggie,12.0
2015-03-25,veggie_veg,L,veggie,20.25
2015-08-26,veggie_veg,M,veggie,16.0
2015-12-04,veggie_veg,L,veggie,20.25
2015-04-12,veggie_veg,S,veggie,12.0
2015-02-13,veggie_veg,S,veggie,12.0
2015-07-24,veggie_veg,M,veggie,16.0
2015-12-04,veggie_veg,M,veggie,16.0
2015-12-30,veggie_veg,S,veggie,12.0
2015-02-04,veggie_veg,L,veggie,20.25
2015-07-25,veggie_veg,L,veggie,20.25
2015-08-25,veggie_veg,M,veggie,16.0
2015-11-02,veggie_veg,L,veggie,20.25
2015-01-03,veggie_veg,M,veggie,16.0
2015-04-11,veggie_veg,L,veggie,20.25
2015-08-25,veggie_veg,L,veggie,20.25
2015-12-04,veggie_veg,S,veggie,12.0
2015-02-13,veggie_veg,M,veggie,16.0
2015-07-25,veggie_veg,L,veggie,20.25
2015-12-14,veggie_veg,M,veggie,16.0
2015-08-25,veggie_veg,M,veggie,16.0
2015-12-30,veggie_veg,S,veggie,12.0
2015-04-10,veggie_veg,S,veggie,12.0
2015-11-02,veggie_veg,M,veggie,16.0
2015-11-02,veggie_veg,M,veggie,16.0
2015-12-09,veggie_veg,M,veggie,16.0
2015-12-30,veggie_veg,S,veggie,12.0
2015-12-04,veggie_veg,M,veggie,16.0
2015-12-04,veggie_veg,S,veggie,12.0
2015-07-25,veggie_veg,L,veggie,20.25
2015-11-01,veggie_veg,M,veggie,16.0
2015-12-04,veggie_veg,L,veggie,20.25
2015-04-11,veggie_veg,L,veggie,20.25
2015-07-24,veggie_veg,M,veggie,16.0
2015-07-24,veggie_veg,L,veggie,20.25
2015-11-01,veggie_veg,M,veggie,16.0
2015-07-24,veggie_veg,S,veggie,12.0
2015-08-26,veggie_veg,M,veggie,16.0
2015-07-24,veggie_veg,M,veggie,16.0
2015-04-11,veggie_veg,M,veggie,16.0
2015-07-24,veggie_veg,L,veggie,20.25
2015-12-04,veggie_veg,S,veggie,12.0
2015-02-04,veggie_veg,L,veggie,20.25
2015-04-11,veggie_veg,M,veggie,16.0
2015-07-24,veggie_veg,M,veggie,16.0
2015-11-01,veggie_veg,M,veggie,16.0
2015-08-25,veggie_veg,S,veggie,12.0
2015-07-24,veggie_veg,M,veggie,16.0
2015-08-25,veggie_veg,M,veggie,16.0
2015-04-11,veggie_veg,S,veggie,12.0
2015-11-01,veggie_veg,S,veggie,12.0
2015-07-25,veggie_veg,M,veggie,16.0
2015-04-11,veggie_veg,M,veggie,16.0
2015-01-23,veggie_veg,L,veggie,20.25
2015-01-24,veggie_veg,S,veggie,12.0
2015-02-10,veggie_veg,M,veggie,16.0
2015-03-28,veggie_veg,M,veggie,16.0
2015-03-30,veggie_veg,L,veggie,20.25
2015-12-31,veggie_veg,S,veggie,12.0
2015-02-07,veggie_veg,M,veggie,16.0
2015-04-02,veggie_veg,M,veggie,16.0
2015-08-16,veggie_veg,M,veggie,16.0
2015-12-07,veggie_veg,L,veggie,20.25
2015-08-09,veggie_veg,M,veggie,16.0
2015-08-09,veggie_veg,M,veggie,16.0
2015-02-07,veggie_veg,M,veggie,16.0
2015-11-06,veggie_veg,M,veggie,16.0
2015-02-07,veggie_veg,L,veggie,20.25
2015-08-10,veggie_veg,S,veggie,12.0
2015-04-03,veggie_veg,S,veggie,12.0
2015-08-15,veggie_veg,M,veggie,16.0
2015-11-07,veggie_veg,M,veggie,16.0
2015-08-10,veggie_veg,S,veggie,12.0
2015-08-10,veggie_veg,M,veggie,16.0
2015-08-15,veggie_veg,S,veggie,12.0
2015-11-08,veggie_veg,L,veggie,20.25
2015-08-10,veggie_veg,S,veggie,12.0
2015-12-31,veggie_veg,M,veggie,16.0
2015-02-07,veggie_veg,M,veggie,16.0
2015-08-10,veggie_veg,S,veggie,12.0
2015-08-09,veggie_veg,L,veggie,20.25
2015-01-01,veggie_veg,S,veggie,12.0
2015-01-25,veggie_veg,L,veggie,20.25
2015-12-31,veggie_veg,L,veggie,20.25
2015-08-07,veggie_veg,L,veggie,20.25
2015-12-07,veggie_veg,L,veggie,20.25
2015-04-03,veggie_veg,M,veggie,16.0
2015-08-07,veggie_veg,L,veggie,20.25
2015-08-07,veggie_veg,L,veggie,20.25
2015-08-17,veggie_veg,M,veggie,16.0
2015-12-09,veggie_veg,L,veggie,20.25
2015-08-17,veggie_veg,S,veggie,12.0
2015-08-17,veggie_veg,S,veggie,12.0
2015-04-03,veggie_veg,S,veggie,12.0
2015-08-08,veggie_veg,M,veggie,16.0
2015-04-03,veggie_veg,M,veggie,16.0
2015-12-07,veggie_veg,L,veggie,20.25
2015-08-08,veggie_veg,M,veggie,16.0
2015-02-05,veggie_veg,L,veggie,20.25
2015-12-07,veggie_veg,S,veggie,12.0
2015-08-08,veggie_veg,M,veggie,16.0
2015-08-17,veggie_veg,L,veggie,20.25
2015-08-17,veggie_veg,M,veggie,16.0
2015-01-25,veggie_veg,M,veggie,16.0
2015-03-30,veggie_veg,S,veggie,12.0
2015-04-01,veggie_veg,M,veggie,16.0
2015-02-07,veggie_veg,M,veggie,16.0
2015-08-10,veggie_veg,L,veggie,20.25
2015-03-31,veggie_veg,S,veggie,12.0
2015-02-05,veggie_veg,L,veggie,20.25
2015-11-07,veggie_veg,M,veggie,16.0
2015-02-06,veggie_veg,M,veggie,16.0
2015-02-06,veggie_veg,M,veggie,16.0
2015-08-12,veggie_veg,L,veggie,20.25
2015-02-06,veggie_veg,S,veggie,12.0
2015-03-31,veggie_veg,M,veggie,16.0
2015-08-14,veggie_veg,S,veggie,12.0
2015-01-01,veggie_veg,S,veggie,12.0
2015-03-31,veggie_veg,L,veggie,20.25
2015-01-26,veggie_veg,M,veggie,16.0
2015-08-13,veggie_veg,L,veggie,20.25
2015-03-31,veggie_veg,S,veggie,12.0
2015-03-31,veggie_veg,M,veggie,16.0
2015-02-05,veggie_veg,S,veggie,12.0
